matrix;approach;variant;threads;schedule;chunk;block_rows;p90_ms;gflops;bandwidth
TEM27623_M.mtx;blocked;;4;guided;32;128;0.134304;3.477867;34.778668
TEM27623_M.mtx;blocked;;4;guided;32;256;0.126472;3.693252;36.932519
TEM27623_M.mtx;blocked;;8;static;0;32;0.076653;6.093556;60.935560
TEM27623_M.mtx;blocked;;8;static;0;64;0.081901;5.703164;57.031637
TEM27623_M.mtx;blocked;;8;static;0;128;0.075826;6.160016;61.600164
TEM27623_M.mtx;blocked;;8;static;0;256;0.079436;5.880088;58.800879
TEM27623_M.mtx;blocked;;8;static;1;32;0.128135;3.645309;36.453092
TEM27623_M.mtx;blocked;;8;static;1;64;0.098012;4.765642;47.656425
TEM27623_M.mtx;blocked;;8;static;1;128;0.093345;5.003953;50.039531
TEM27623_M.mtx;blocked;;8;static;1;256;0.085469;5.465024;54.650244
TEM27623_M.mtx;blocked;;8;static;4;32;0.091255;5.118552;51.185522
TEM27623_M.mtx;blocked;;8;static;4;64;0.083718;5.579320;55.793198
TEM27623_M.mtx;blocked;;8;static;4;128;0.086227;5.416977;54.169768
TEM27623_M.mtx;blocked;;8;static;4;256;0.079433;5.880364;58.803637
TEM27623_M.mtx;blocked;;8;static;8;32;0.087354;5.347096;53.470960
TEM27623_M.mtx;blocked;;8;static;8;64;0.081215;5.751298;57.512983
TEM27623_M.mtx;blocked;;8;static;8;128;0.084389;5.534987;55.349867
TEM27623_M.mtx;blocked;;8;static;8;256;0.091609;5.098778;50.987782
TEM27623_M.mtx;blocked;;8;static;16;32;0.086578;5.395067;53.950670
TEM27623_M.mtx;blocked;;8;static;16;64;0.084432;5.532178;55.321783
TEM27623_M.mtx;blocked;;8;static;16;128;0.094732;4.930654;49.306535
TEM27623_M.mtx;blocked;;8;static;16;256;0.087526;5.336627;53.366271
TEM27623_M.mtx;blocked;;8;static;32;32;0.097992;4.766639;47.666389
TEM27623_M.mtx;blocked;;8;static;32;64;0.089513;5.218139;52.181390
TEM27623_M.mtx;blocked;;8;static;32;128;0.088518;5.276774;52.767735
TEM27623_M.mtx;blocked;;8;static;32;256;0.136653;3.418089;34.180891
TEM27623_M.mtx;blocked;;8;dynamic;0;32;0.156373;2.987042;29.870415
TEM27623_M.mtx;blocked;;8;dynamic;0;64;0.121880;3.832382;38.323824
TEM27623_M.mtx;blocked;;8;dynamic;0;128;0.108175;4.317930;43.179301
TEM27623_M.mtx;blocked;;8;dynamic;0;256;0.111280;4.197448;41.974475
TEM27623_M.mtx;blocked;;8;dynamic;1;32;0.159180;2.934367;29.343675
TEM27623_M.mtx;blocked;;8;dynamic;1;64;0.128748;3.627958;36.279583
TEM27623_M.mtx;blocked;;8;dynamic;1;128;0.112750;4.142736;41.427362
TEM27623_M.mtx;blocked;;8;dynamic;1;256;0.107588;4.341478;43.414780
TEM27623_M.mtx;blocked;;8;dynamic;4;32;0.110596;4.223392;42.233917
TEM27623_M.mtx;blocked;;8;dynamic;4;64;0.096330;4.848853;48.488526
TEM27623_M.mtx;blocked;;8;dynamic;4;128;0.093495;4.995878;49.958782
TEM27623_M.mtx;blocked;;8;dynamic;4;256;0.105249;4.437981;44.379809
TEM27623_M.mtx;blocked;;8;dynamic;8;32;0.210404;2.219973;22.199726
TEM27623_M.mtx;blocked;;8;dynamic;8;64;0.094993;4.917118;49.171181
TEM27623_M.mtx;blocked;;8;dynamic;8;128;0.110099;4.242469;42.424691
TEM27623_M.mtx;blocked;;8;dynamic;8;256;0.127124;3.674312;36.743118
TEM27623_M.mtx;blocked;;8;dynamic;16;32;0.114771;4.069788;40.697877
TEM27623_M.mtx;blocked;;8;dynamic;16;64;0.098186;4.757235;47.572346
TEM27623_M.mtx;blocked;;8;dynamic;16;128;0.120699;3.869878;38.698782
TEM27623_M.mtx;blocked;;8;dynamic;16;256;0.114176;4.090967;40.909672
TEM27623_M.mtx;blocked;;8;dynamic;32;32;0.119353;3.913543;39.135432
TEM27623_M.mtx;blocked;;8;dynamic;32;64;0.112237;4.161643;41.616428
TEM27623_M.mtx;blocked;;8;dynamic;32;128;0.140376;3.327426;33.274257
TEM27623_M.mtx;blocked;;8;dynamic;32;256;0.211973;2.203547;22.035475
TEM27623_M.mtx;blocked;;8;guided;0;32;0.126731;3.685707;36.857066
TEM27623_M.mtx;blocked;;8;guided;0;64;0.104448;4.472013;44.720126
TEM27623_M.mtx;blocked;;8;guided;0;128;0.095824;4.874489;48.744894
TEM27623_M.mtx;blocked;;8;guided;0;256;0.237638;1.965560;19.655600
TEM27623_M.mtx;blocked;;8;guided;1;32;0.097690;4.781362;47.813623
TEM27623_M.mtx;blocked;;8;guided;1;64;0.086172;5.420490;54.204895
TEM27623_M.mtx;blocked;;8;guided;1;128;0.098655;4.734600;47.346004
TEM27623_M.mtx;blocked;;8;guided;1;256;0.124155;3.762180;37.621800
TEM27623_M.mtx;blocked;;8;guided;4;32;0.095356;4.898389;48.983886
TEM27623_M.mtx;blocked;;8;guided;4;64;0.125388;3.725182;37.251825
TEM27623_M.mtx;blocked;;8;guided;4;128;0.110853;4.213599;42.135986
TEM27623_M.mtx;blocked;;8;guided;4;256;0.115035;4.060430;40.604302
TEM27623_M.mtx;blocked;;8;guided;8;32;0.108005;4.324707;43.247065
TEM27623_M.mtx;blocked;;8;guided;8;64;0.095265;4.903082;49.030816
TEM27623_M.mtx;blocked;;8;guided;8;128;0.107476;4.345992;43.459924
TEM27623_M.mtx;blocked;;8;guided;8;256;0.105567;4.424591;44.245908
TEM27623_M.mtx;blocked;;8;guided;16;32;0.102004;4.579152;45.791521
TEM27623_M.mtx;blocked;;8;guided;16;64;0.100816;4.633129;46.331290
TEM27623_M.mtx;blocked;;8;guided;16;128;0.124715;3.745267;37.452672
TEM27623_M.mtx;blocked;;8;guided;16;256;0.121024;3.859515;38.595147
TEM27623_M.mtx;blocked;;8;guided;32;32;0.093060;5.019277;50.192772
TEM27623_M.mtx;blocked;;8;guided;32;64;0.114962;4.062996;40.629959
TEM27623_M.mtx;blocked;;8;guided;32;128;0.129754;3.599835;35.998350
TEM27623_M.mtx;blocked;;8;guided;32;256;0.193518;2.413692;24.136919
TEM27623_M.mtx;blocked;;16;static;0;32;0.070453;6.629867;66.298675
TEM27623_M.mtx;blocked;;16;static;0;64;0.187967;2.484968;24.849685
TEM27623_M.mtx;blocked;;16;static;0;128;0.068210;6.847846;68.478457
TEM27623_M.mtx;blocked;;16;static;0;256;0.078553;5.946177;59.461767
TEM27623_M.mtx;blocked;;16;static;1;32;0.089595;5.213366;52.133658
TEM27623_M.mtx;blocked;;16;static;1;64;0.084359;5.536942;55.369421
TEM27623_M.mtx;blocked;;16;static;1;128;0.060856;7.675322;76.753216
TEM27623_M.mtx;blocked;;16;static;1;256;0.075525;6.184628;61.846279
TEM27623_M.mtx;blocked;;16;static;4;32;0.083251;5.610652;56.106524
TEM27623_M.mtx;blocked;;16;static;4;64;0.056231;8.306605;83.066053
TEM27623_M.mtx;blocked;;16;static;4;128;0.063134;7.398381;73.983805
TEM27623_M.mtx;blocked;;16;static;4;256;0.083303;5.607140;56.071397
TEM27623_M.mtx;blocked;;16;static;8;32;0.064583;7.232374;72.323741
TEM27623_M.mtx;blocked;;16;static;8;64;0.059655;7.829897;78.298969
TEM27623_M.mtx;blocked;;16;static;8;128;0.072572;6.436223;64.362227
TEM27623_M.mtx;blocked;;16;static;8;256;0.060361;7.738323;77.383234
TEM27623_M.mtx;blocked;;16;static;16;32;0.070797;6.597598;65.975981
TEM27623_M.mtx;blocked;;16;static;16;64;0.061743;7.565105;75.651052
TEM27623_M.mtx;blocked;;16;static;16;128;0.075389;6.195783;61.957827
TEM27623_M.mtx;blocked;;16;static;16;256;0.105746;4.417109;44.171089
TEM27623_M.mtx;blocked;;16;static;32;32;0.068536;6.815277;68.152768
TEM27623_M.mtx;blocked;;16;static;32;64;0.091011;5.132275;51.322754
TEM27623_M.mtx;blocked;;16;static;32;128;0.093825;4.978323;49.783234
TEM27623_M.mtx;blocked;;16;static;32;256;0.152184;3.069264;30.692644
TEM27623_M.mtx;blocked;;16;dynamic;0;32;0.122106;3.825309;38.253086
TEM27623_M.mtx;blocked;;16;dynamic;0;64;0.103954;4.493247;44.932469
TEM27623_M.mtx;blocked;;16;dynamic;0;128;0.096433;4.843701;48.437014
TEM27623_M.mtx;blocked;;16;dynamic;0;256;0.090104;5.183944;51.839440
TEM27623_M.mtx;blocked;;16;dynamic;1;32;0.139117;3.357542;33.575421
TEM27623_M.mtx;blocked;;16;dynamic;1;64;0.101632;4.595937;45.959370
TEM27623_M.mtx;blocked;;16;dynamic;1;128;0.112269;4.160469;41.604690
TEM27623_M.mtx;blocked;;16;dynamic;1;256;0.195600;2.387995;23.879948
TEM27623_M.mtx;blocked;;16;dynamic;4;32;0.087418;5.343222;53.432223
TEM27623_M.mtx;blocked;;16;dynamic;4;64;0.113305;4.122441;41.224414
TEM27623_M.mtx;blocked;;16;dynamic;4;128;0.082713;5.647167;56.471672
TEM27623_M.mtx;blocked;;16;dynamic;4;256;0.084706;5.514296;55.142956
TEM27623_M.mtx;blocked;;16;dynamic;8;32;0.082223;5.680813;56.808125
TEM27623_M.mtx;blocked;;16;dynamic;8;64;0.081770;5.712258;57.122576
TEM27623_M.mtx;blocked;;16;dynamic;8;128;0.130299;3.584757;35.847572
TEM27623_M.mtx;blocked;;16;dynamic;8;256;0.092607;5.043809;50.438092
TEM27623_M.mtx;blocked;;16;dynamic;16;32;0.095904;4.870419;48.704185
TEM27623_M.mtx;blocked;;16;dynamic;16;64;0.102712;4.547596;45.475964
TEM27623_M.mtx;blocked;;16;dynamic;16;128;0.134060;3.484197;34.841970
TEM27623_M.mtx;blocked;;16;dynamic;16;256;0.154315;3.026882;30.268822
TEM27623_M.mtx;blocked;;16;dynamic;32;32;0.083603;5.587027;55.870267
TEM27623_M.mtx;blocked;;16;dynamic;32;64;0.091406;5.110103;51.101035
TEM27623_M.mtx;blocked;;16;dynamic;32;128;0.151018;3.092962;30.929623
TEM27623_M.mtx;blocked;;16;dynamic;32;256;0.243563;1.917745;19.177445
TEM27623_M.mtx;blocked;;16;guided;0;32;0.103254;4.523724;45.237239
TEM27623_M.mtx;blocked;;16;guided;0;64;0.120215;3.885468;38.854681
TEM27623_M.mtx;blocked;;16;guided;0;128;0.093415;5.000162;50.001617
TEM27623_M.mtx;blocked;;16;guided;0;256;0.088701;5.265914;52.659144
TEM27623_M.mtx;blocked;;16;guided;1;32;0.097385;4.796360;47.963603
TEM27623_M.mtx;blocked;;16;guided;1;64;0.087040;5.366434;53.664343
TEM27623_M.mtx;blocked;;16;guided;1;128;0.084145;5.551037;55.510373
TEM27623_M.mtx;blocked;;16;guided;1;256;0.118978;3.925858;39.258580
TEM27623_M.mtx;blocked;;16;guided;4;32;0.091480;5.105942;51.059416
TEM27623_M.mtx;blocked;;16;guided;4;64;0.083476;5.595504;55.955040
TEM27623_M.mtx;blocked;;16;guided;4;128;0.087835;5.317841;53.178410
TEM27623_M.mtx;blocked;;16;guided;4;256;0.101978;4.580323;45.803231
TEM27623_M.mtx;blocked;;16;guided;8;32;0.086650;5.390544;53.905440
TEM27623_M.mtx;blocked;;16;guided;8;64;0.092469;5.051328;50.513276
TEM27623_M.mtx;blocked;;16;guided;8;128;0.092439;5.052956;50.529562
TEM27623_M.mtx;blocked;;16;guided;8;256;0.112001;4.170433;41.704325
TEM27623_M.mtx;blocked;;16;guided;16;32;0.090163;5.180517;51.805170
TEM27623_M.mtx;blocked;;16;guided;16;64;0.112411;4.155230;41.552296
TEM27623_M.mtx;blocked;;16;guided;16;128;0.116430;4.011776;40.117762
TEM27623_M.mtx;blocked;;16;guided;16;256;0.147700;3.162431;31.624307
TEM27623_M.mtx;blocked;;16;guided;32;32;0.087874;5.315474;53.154738
TEM27623_M.mtx;blocked;;16;guided;32;64;0.099966;4.672495;46.724945
TEM27623_M.mtx;blocked;;16;guided;32;128;0.136690;3.417158;34.171576
TEM27623_M.mtx;blocked;;16;guided;32;256;0.239989;1.946308;19.463076
TEM27623_M.mtx;blocked;;32;static;0;32;19.345541;0.024145;0.241447
TEM27623_M.mtx;blocked;;32;static;0;64;19.461671;0.024001;0.240006
TEM27623_M.mtx;blocked;;32;static;0;128;19.563226;0.023876;0.238760
TEM27623_M.mtx;blocked;;32;static;0;256;19.456439;0.024007;0.240071
TEM27623_M.mtx;blocked;;32;static;1;32;10.102583;0.046235;0.462349
TEM27623_M.mtx;blocked;;32;static;1;64;20.708121;0.022556;0.225560
TEM27623_M.mtx;blocked;;32;static;1;128;19.564936;0.023874;0.238739
TEM27623_M.mtx;blocked;;32;static;1;256;20.105781;0.023232;0.232317
TEM27623_M.mtx;blocked;;32;static;4;32;20.546237;0.022734;0.227337
TEM27623_M.mtx;blocked;;32;static;4;64;0.078958;5.915737;59.157374
TEM27623_M.mtx;blocked;;32;static;4;128;19.464225;0.023997;0.239975
TEM27623_M.mtx;blocked;;32;static;4;256;19.769832;0.023627;0.236265
TEM27623_M.mtx;blocked;;32;static;8;32;21.256210;0.021974;0.219744
TEM27623_M.mtx;blocked;;32;static;8;64;19.732682;0.023671;0.236710
TEM27623_M.mtx;blocked;;32;static;8;128;0.074124;6.301498;63.014979
TEM27623_M.mtx;blocked;;32;static;8;256;23.827016;0.019603;0.196035
TEM27623_M.mtx;blocked;;32;static;16;32;19.056024;0.024512;0.245115
TEM27623_M.mtx;blocked;;32;static;16;64;20.874865;0.022376;0.223758
TEM27623_M.mtx;blocked;;32;static;16;128;25.555199;0.018278;0.182778
TEM27623_M.mtx;blocked;;32;static;16;256;20.802625;0.022454;0.224535
TEM27623_M.mtx;blocked;;32;static;32;32;20.503920;0.022781;0.227806
TEM27623_M.mtx;blocked;;32;static;32;64;0.150204;3.109724;31.097236
TEM27623_M.mtx;blocked;;32;static;32;128;0.104479;4.470657;44.706573
TEM27623_M.mtx;blocked;;32;static;32;256;19.627936;0.023797;0.237973
TEM27623_M.mtx;blocked;;32;dynamic;0;32;20.433160;0.022860;0.228595
TEM27623_M.mtx;blocked;;32;dynamic;0;64;19.610571;0.023818;0.238184
TEM27623_M.mtx;blocked;;32;dynamic;0;128;0.102704;4.547926;45.479263
TEM27623_M.mtx;blocked;;32;dynamic;0;256;19.601624;0.023829;0.238292
TEM27623_M.mtx;blocked;;32;dynamic;1;32;23.708275;0.019702;0.197016
TEM27623_M.mtx;blocked;;32;dynamic;1;64;23.620667;0.019775;0.197747
TEM27623_M.mtx;blocked;;32;dynamic;1;128;19.423708;0.024048;0.240475
TEM27623_M.mtx;blocked;;32;dynamic;1;256;19.464055;0.023998;0.239977
TEM27623_M.mtx;blocked;;32;dynamic;4;32;19.500436;0.023953;0.239529
TEM27623_M.mtx;blocked;;32;dynamic;4;64;19.453118;0.024011;0.240112
TEM27623_M.mtx;blocked;;32;dynamic;4;128;19.523444;0.023925;0.239247
TEM27623_M.mtx;blocked;;32;dynamic;4;256;19.570058;0.023868;0.238677
TEM27623_M.mtx;blocked;;32;dynamic;8;32;19.412732;0.024061;0.240611
TEM27623_M.mtx;blocked;;32;dynamic;8;64;0.106040;4.404850;44.048500
TEM27623_M.mtx;blocked;;32;dynamic;8;128;19.954976;0.023407;0.234073
TEM27623_M.mtx;blocked;;32;dynamic;8;256;0.115478;4.044843;40.448426
TEM27623_M.mtx;blocked;;32;dynamic;16;32;20.615004;0.022658;0.226579
TEM27623_M.mtx;blocked;;32;dynamic;16;64;20.841127;0.022412;0.224120
TEM27623_M.mtx;blocked;;32;dynamic;16;128;0.134671;3.468391;34.683906
TEM27623_M.mtx;blocked;;32;dynamic;16;256;19.275149;0.024233;0.242329
TEM27623_M.mtx;blocked;;32;dynamic;32;32;19.470241;0.023990;0.239900
TEM27623_M.mtx;blocked;;32;dynamic;32;64;4.903188;0.095263;0.952629
TEM27623_M.mtx;blocked;;32;dynamic;32;128;20.465763;0.022823;0.228231
TEM27623_M.mtx;blocked;;32;dynamic;32;256;19.624529;0.023801;0.238014
TEM27623_M.mtx;blocked;;32;guided;0;32;0.135453;3.448359;34.483589
TEM27623_M.mtx;blocked;;32;guided;0;64;0.112463;4.153303;41.533027
TEM27623_M.mtx;blocked;;32;guided;0;128;19.586019;0.023848;0.238482
TEM27623_M.mtx;blocked;;32;guided;0;256;19.580180;0.023855;0.238553
TEM27623_M.mtx;blocked;;32;guided;1;32;15.138108;0.030855;0.308554
TEM27623_M.mtx;blocked;;32;guided;1;64;19.491384;0.023964;0.239640
TEM27623_M.mtx;blocked;;32;guided;1;128;19.586034;0.023848;0.238482
TEM27623_M.mtx;blocked;;32;guided;1;256;21.024397;0.022217;0.222167
TEM27623_M.mtx;blocked;;32;guided;4;32;19.595908;0.023836;0.238362
TEM27623_M.mtx;blocked;;32;guided;4;64;19.386757;0.024093;0.240934
TEM27623_M.mtx;blocked;;32;guided;4;128;20.241156;0.023076;0.230763
TEM27623_M.mtx;blocked;;32;guided;4;256;18.952409;0.024646;0.246455
TEM27623_M.mtx;blocked;;32;guided;8;32;19.593766;0.023839;0.238388
TEM27623_M.mtx;blocked;;32;guided;8;64;21.085901;0.022152;0.221519
TEM27623_M.mtx;blocked;;32;guided;8;128;14.850242;0.031453;0.314535
TEM27623_M.mtx;blocked;;32;guided;8;256;0.130234;3.586552;35.865517
TEM27623_M.mtx;blocked;;32;guided;16;32;19.561926;0.023878;0.238776
TEM27623_M.mtx;blocked;;32;guided;16;64;20.537624;0.022743;0.227432
TEM27623_M.mtx;blocked;;32;guided;16;128;19.506047;0.023946;0.239460
TEM27623_M.mtx;blocked;;32;guided;16;256;0.170402;2.741114;27.411144
TEM27623_M.mtx;blocked;;32;guided;32;32;20.776400;0.022482;0.224819
TEM27623_M.mtx;blocked;;32;guided;32;64;19.034844;0.024539;0.245388
TEM27623_M.mtx;blocked;;32;guided;32;128;0.216210;2.160360;21.603600
TEM27623_M.mtx;blocked;;32;guided;32;256;19.790174;0.023602;0.236022
TSOPF_FS_b39_c7.mtx;blocked;;1;static;0;32;0.382483;1.927401;19.274007
TSOPF_FS_b39_c7.mtx;blocked;;1;static;0;64;0.389839;1.891034;18.910339
TSOPF_FS_b39_c7.mtx;blocked;;1;static;0;128;0.386618;1.906786;19.067862
TSOPF_FS_b39_c7.mtx;blocked;;1;static;0;256;0.380160;1.939177;19.391768
TSOPF_FS_b39_c7.mtx;blocked;;1;static;1;32;0.382699;1.926312;19.263125
TSOPF_FS_b39_c7.mtx;blocked;;1;static;1;64;0.395529;1.863828;18.638281
TSOPF_FS_b39_c7.mtx;blocked;;1;static;1;128;0.402382;1.832087;18.320866
TSOPF_FS_b39_c7.mtx;blocked;;1;static;1;256;0.401579;1.835749;18.357491
TSOPF_FS_b39_c7.mtx;blocked;;1;static;4;32;0.383599;1.921795;19.217947
TSOPF_FS_b39_c7.mtx;blocked;;1;static;4;64;0.390923;1.885790;18.857899
TSOPF_FS_b39_c7.mtx;blocked;;1;static;4;128;0.389585;1.892264;18.922635
TSOPF_FS_b39_c7.mtx;blocked;;1;static;4;256;0.384510;1.917242;19.172423
TSOPF_FS_b39_c7.mtx;blocked;;1;static;8;32;0.384377;1.917902;19.179019
TSOPF_FS_b39_c7.mtx;blocked;;1;static;8;64;0.404349;1.823174;18.231744
TSOPF_FS_b39_c7.mtx;blocked;;1;static;8;128;0.401367;1.836720;18.367203
TSOPF_FS_b39_c7.mtx;blocked;;1;static;8;256;0.408662;1.803929;18.039287
TSOPF_FS_b39_c7.mtx;blocked;;1;static;16;32;0.412792;1.785883;17.858826
TSOPF_FS_b39_c7.mtx;blocked;;1;static;16;64;0.411756;1.790374;17.903744
TSOPF_FS_b39_c7.mtx;blocked;;1;static;16;128;0.410475;1.795964;17.959639
TSOPF_FS_b39_c7.mtx;blocked;;1;static;16;256;0.399837;1.843745;18.437451
TSOPF_FS_b39_c7.mtx;blocked;;1;static;32;32;0.398478;1.850037;18.500365
TSOPF_FS_b39_c7.mtx;blocked;;1;static;32;64;0.401204;1.837462;18.374622
TSOPF_FS_b39_c7.mtx;blocked;;1;static;32;128;0.415688;1.773439;17.734390
TSOPF_FS_b39_c7.mtx;blocked;;1;static;32;256;0.404684;1.821664;18.216639
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;0;32;0.408884;1.802951;18.029508
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;0;64;0.405973;1.815880;18.158802
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;0;128;0.402732;1.830494;18.304935
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;0;256;0.401022;1.838299;18.382985
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;1;32;0.415187;1.775579;17.755792
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;1;64;0.391120;1.884838;18.848380
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;1;128;0.384251;1.918534;19.185341
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;1;256;0.391079;1.885035;18.850355
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;4;32;0.401577;1.835758;18.357576
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;4;64;0.387348;1.903192;19.031918
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;4;128;0.383722;1.921179;19.211790
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;4;256;0.388846;1.895862;18.958621
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;8;32;0.421576;1.748671;17.486708
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;8;64;0.410827;1.794425;17.944250
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;8;128;0.406167;1.815014;18.150141
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;8;256;0.409607;1.799770;17.997697
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;16;32;0.425790;1.731367;17.313672
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;16;64;0.410220;1.797081;17.970811
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;16;128;0.403579;1.826650;18.266496
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;16;256;0.397302;1.855509;18.555094
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;32;32;0.407850;1.807521;18.075207
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;32;64;0.405816;1.816580;18.165803
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;32;128;0.382822;1.925694;19.256939
TSOPF_FS_b39_c7.mtx;blocked;;1;dynamic;32;256;0.412328;1.787891;17.878914
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;0;32;0.409309;1.801080;18.010802
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;0;64;0.403808;1.825613;18.256132
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;0;128;0.380736;1.936245;19.362453
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;0;256;0.383873;1.920424;19.204239
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;1;32;0.387387;1.903000;19.029997
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;1;64;0.405399;1.818450;18.184499
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;1;128;0.411382;1.792004;17.920038
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;1;256;0.392906;1.876269;18.762689
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;4;32;0.398302;1.850850;18.508498
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;4;64;0.397407;1.855022;18.550224
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;4;128;0.406161;1.815039;18.150391
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;4;256;0.402279;1.832553;18.325531
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;8;32;0.403792;1.825689;18.256890
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;8;64;0.383375;1.922915;19.229151
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;8;128;0.401124;1.837829;18.378291
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;8;256;0.410382;1.796372;17.963715
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;16;32;0.394171;1.870249;18.702487
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;16;64;0.400573;1.840359;18.403586
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;16;128;0.406886;1.811807;18.118069
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;16;256;0.388669;1.896725;18.967252
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;32;32;0.409422;1.800580;18.005803
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;32;64;0.419624;1.756805;17.568055
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;32;128;0.404779;1.821236;18.212364
TSOPF_FS_b39_c7.mtx;blocked;;1;guided;32;256;0.400711;1.839726;18.397256
TSOPF_FS_b39_c7.mtx;blocked;;2;static;0;32;0.290917;2.534047;25.340472
TSOPF_FS_b39_c7.mtx;blocked;;2;static;0;64;0.284813;2.588355;25.883548
TSOPF_FS_b39_c7.mtx;blocked;;2;static;0;128;0.283875;2.596915;25.969145
TSOPF_FS_b39_c7.mtx;blocked;;2;static;0;256;0.284396;2.592152;25.921522
TSOPF_FS_b39_c7.mtx;blocked;;2;static;1;32;0.232568;3.169817;31.698169
TSOPF_FS_b39_c7.mtx;blocked;;2;static;1;64;0.242803;3.036195;30.361950
TSOPF_FS_b39_c7.mtx;blocked;;2;static;1;128;0.217073;3.396089;33.960886
TSOPF_FS_b39_c7.mtx;blocked;;2;static;1;256;0.212792;3.464402;34.644016
TSOPF_FS_b39_c7.mtx;blocked;;2;static;4;32;0.220925;3.336876;33.368758
TSOPF_FS_b39_c7.mtx;blocked;;2;static;4;64;0.218917;3.367482;33.674820
TSOPF_FS_b39_c7.mtx;blocked;;2;static;4;128;0.225475;3.269532;32.695324
TSOPF_FS_b39_c7.mtx;blocked;;2;static;4;256;0.230530;3.197836;31.978359
TSOPF_FS_b39_c7.mtx;blocked;;2;static;8;32;0.228185;3.230700;32.307002
TSOPF_FS_b39_c7.mtx;blocked;;2;static;8;64;0.233149;3.161916;31.619158
TSOPF_FS_b39_c7.mtx;blocked;;2;static;8;128;0.215158;3.426312;34.263121
TSOPF_FS_b39_c7.mtx;blocked;;2;static;8;256;0.209050;3.526415;35.264152
TSOPF_FS_b39_c7.mtx;blocked;;2;static;16;32;0.215352;3.423230;34.232300
TSOPF_FS_b39_c7.mtx;blocked;;2;static;16;64;0.224667;3.281297;32.812967
TSOPF_FS_b39_c7.mtx;blocked;;2;static;16;128;0.211349;3.488064;34.880640
TSOPF_FS_b39_c7.mtx;blocked;;2;static;16;256;0.220226;3.347459;33.474594
TSOPF_FS_b39_c7.mtx;blocked;;2;static;32;32;0.221515;3.327981;33.279812
TSOPF_FS_b39_c7.mtx;blocked;;2;static;32;64;0.218386;3.375668;33.756677
TSOPF_FS_b39_c7.mtx;blocked;;2;static;32;128;0.223964;3.291585;32.915849
TSOPF_FS_b39_c7.mtx;blocked;;2;static;32;256;0.255635;2.883791;28.837913
TSOPF_FS_b39_c7.mtx;blocked;;2;dynamic;0;32;0.269568;2.734743;27.347427
TSOPF_FS_b39_c7.mtx;blocked;;2;dynamic;0;64;0.246136;2.995090;29.950899
TSOPF_FS_b39_c7.mtx;blocked;;2;dynamic;0;128;0.243600;3.026259;30.262587
TSOPF_FS_b39_c7.mtx;blocked;;2;dynamic;0;256;0.225918;3.263117;32.631167
TSOPF_FS_b39_c7.mtx;blocked;;2;dynamic;1;32;0.283644;2.599029;25.990292
TSOPF_FS_b39_c7.mtx;blocked;;2;dynamic;1;64;0.256119;2.878338;28.783384
